player_id,media_id,is_primary,url,thumb,title,width,height,uploaded
227,557,1,https://lscluster.hockeytech.com/player-media/pwhl/db5370a851d13f1e8dea442767191659.jpg,https://lscluster.hockeytech.com/player-media/pwhl/db5370a851d13f1e8dea442767191659.jpg,VAN_Rosenthal_15,400,600,2025-11-27 16:12:53
227,345,0,https://lscluster.hockeytech.com/player-media/pwhl/b8eeb402d39d0de4ae04d5f805981764.jpg,https://lscluster.hockeytech.com/player-media/pwhl/b8eeb402d39d0de4ae04d5f805981764.jpg,Rosenthal_6280,1463,2048,2024-12-02 01:42:58
229,655,1,https://lscluster.hockeytech.com/player-media/pwhl/74a51e6eacddccedb2ce50b6a7b662c8.jpg,https://lscluster.hockeytech.com/player-media/pwhl/74a51e6eacddccedb2ce50b6a7b662c8.jpg,NY_NylenPersson_8,400,600,2025-11-27 18:43:28
229,342,0,https://lscluster.hockeytech.com/player-media/pwhl/5c7d9a68d854ab89c5d0a99a19350d62.jpg,https://lscluster.hockeytech.com/player-media/pwhl/5c7d9a68d854ab89c5d0a99a19350d62.jpg,Nylén Person_7897,1463,2048,2024-12-02 01:41:54
23,713,1,https://lscluster.hockeytech.com/player-media/pwhl/bc691933551a45a9bbc609cc8a0727c5.jpg,https://lscluster.hockeytech.com/player-media/pwhl/bc691933551a45a9bbc609cc8a0727c5.jpg,MIN_Pannek_12,400,600,2025-11-27 19:32:12
23,322,0,https://lscluster.hockeytech.com/player-media/pwhl/a20d9e0d28f2a08d15eb1a95c9c81101.jpg,https://lscluster.hockeytech.com/player-media/pwhl/a20d9e0d28f2a08d15eb1a95c9c81101.jpg,Pannek,1463,2048,2024-12-02 01:33:08
23,105,0,https://lscluster.hockeytech.com/player-media/pwhl/fb5681e238083b364b8b37175fcc676f.jpg,https://lscluster.hockeytech.com/player-media/pwhl/fb5681e238083b364b8b37175fcc676f.jpg,Kelly Pannek 39063,1950,2925,2023-11-25 21:10:30
230,662,1,https://lscluster.hockeytech.com/player-media/pwhl/b1b9fa857b86be8aabbda66320cb0cd0.jpg,https://lscluster.hockeytech.com/player-media/pwhl/b1b9fa857b86be8aabbda66320cb0cd0.jpg,NY_Simpson_20,400,600,2025-11-27 18:45:05
230,349,0,https://lscluster.hockeytech.com/player-media/pwhl/c75f6a5813b933069938f848e6401a49.jpg,https://lscluster.hockeytech.com/player-media/pwhl/c75f6a5813b933069938f848e6401a49.jpg,Simpson_8255,1365,2048,2024-12-02 01:44:41
231,350,1,https://lscluster.hockeytech.com/player-media/pwhl/59443e1c7f8d96d1940fd17b1924aa63.jpg,https://lscluster.hockeytech.com/player-media/pwhl/59443e1c7f8d96d1940fd17b1924aa63.jpg,Tulus_7597,1463,2048,2024-12-02 01:49:02
232,730,1,https://lscluster.hockeytech.com/player-media/pwhl/a0c3c72a8f3a3f48cfd596dd8ab7cb46.jpg,https://lscluster.hockeytech.com/player-media/pwhl/a0c3c72a8f3a3f48cfd596dd8ab7cb46.jpg,BOS_MacKinnon_53,400,600,2025-11-27 19:46:30
232,521,0,https://lscluster.hockeytech.com/player-media/pwhl/e0d739b5f7159a123aba97506efedfe4.jpg,https://lscluster.hockeytech.com/player-media/pwhl/e0d739b5f7159a123aba97506efedfe4.jpg,BOS_MacKinnon_53,800,1200,2025-11-26 21:10:17
232,388,0,https://lscluster.hockeytech.com/player-media/pwhl/19bfa74d3359aa4cebf224a5e697f94b.jpg,https://lscluster.hockeytech.com/player-media/pwhl/19bfa74d3359aa4cebf224a5e697f94b.jpg,Rylind_MacKinnon_PWHL_Sceptres_1701,1100,1649,2024-12-02 11:44:29
237,594,1,https://lscluster.hockeytech.com/player-media/pwhl/a534a732e6e0544b84d98959e715bafb.jpg,https://lscluster.hockeytech.com/player-media/pwhl/a534a732e6e0544b84d98959e715bafb.jpg,SEA_Buglioni_10,400,600,2025-11-27 17:49:28
237,452,0,https://lscluster.hockeytech.com/player-media/pwhl/780df77727a70a4a0a22219b09288b7a.jpg,https://lscluster.hockeytech.com/player-media/pwhl/780df77727a70a4a0a22219b09288b7a.jpg,Buglioni,2097,2097,2025-09-12 17:13:18
239,636,1,https://lscluster.hockeytech.com/player-media/pwhl/15bfcb1bab379b4d29805508017cd598.jpg,https://lscluster.hockeytech.com/player-media/pwhl/15bfcb1bab379b4d29805508017cd598.jpg,OTT_Shokhina,400,600,2025-11-27 18:21:10
24,717,1,https://lscluster.hockeytech.com/player-media/pwhl/b4e28f67d8cb02e150fb3d74bfd48e39.jpg,https://lscluster.hockeytech.com/player-media/pwhl/b4e28f67d8cb02e150fb3d74bfd48e39.jpg,MIN_Stecklein_2,400,600,2025-11-27 19:32:58
24,326,0,https://lscluster.hockeytech.com/player-media/pwhl/0288e14cb00067b4fef4096630d767be.jpg,https://lscluster.hockeytech.com/player-media/pwhl/0288e14cb00067b4fef4096630d767be.jpg,Stecklein,1463,2048,2024-12-02 01:34:31
24,106,0,https://lscluster.hockeytech.com/player-media/pwhl/8309e68f24d8023bcd53afe707108406.jpg,https://lscluster.hockeytech.com/player-media/pwhl/8309e68f24d8023bcd53afe707108406.jpg,Lee Stecklein 39067,1955,2933,2023-11-25 21:10:55
240,625,1,https://lscluster.hockeytech.com/player-media/pwhl/4549b4e54141afc6d2e56ec8e588b99d.jpg,https://lscluster.hockeytech.com/player-media/pwhl/4549b4e54141afc6d2e56ec8e588b99d.jpg,OTT_Kadirova,400,600,2025-11-27 18:18:22
241,640,1,https://lscluster.hockeytech.com/player-media/pwhl/e650fa800beb16c1638a4fa0be9e567d.jpg,https://lscluster.hockeytech.com/player-media/pwhl/e650fa800beb16c1638a4fa0be9e567d.jpg,OTT_Wozniewicz,400,600,2025-11-27 18:22:10
241,456,0,https://lscluster.hockeytech.com/player-media/pwhl/2698212f5be8024f27701e768cac3525.jpg,https://lscluster.hockeytech.com/player-media/pwhl/2698212f5be8024f27701e768cac3525.jpg,Wozniewicz,1552,1552,2025-09-12 17:35:52
242,617,1,https://lscluster.hockeytech.com/player-media/pwhl/e573f0a3cdea4a301d4f36b2c4887fb7.jpg,https://lscluster.hockeytech.com/player-media/pwhl/e573f0a3cdea4a301d4f36b2c4887fb7.jpg,OTT_Guilday,400,600,2025-11-27 18:12:23
242,457,0,https://lscluster.hockeytech.com/player-media/pwhl/77e50de8a542942ff244462f9db3b1f1.jpg,https://lscluster.hockeytech.com/player-media/pwhl/77e50de8a542942ff244462f9db3b1f1.jpg,Rory Gilday Cropped,2168,2168,2025-09-12 17:40:02
