timestamp_utc,timestamp_local,lot_id,address,lot_type,capacity,free_spaces,free_accessible,occupancy_pct,downtown,error
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,5,141 Clarence St.,Enclosed,461,40,2,91.3,True,
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,6,110 Laurier Ave.,Enclosed,850,55,3,93.5,True,
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,8,170 Second Ave.,Enclosed,146,61,3,58.2,False,
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T18:30:02Z,2026-07-29T14:30:02-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,3333,210 Gloucester St.,Enclosed,213,27,1,87.3,True,
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,4,70 Clarence St.,Enclosed,289,190,4,34.3,True,
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,5,141 Clarence St.,Enclosed,461,42,2,90.9,True,
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,6,110 Laurier Ave.,Enclosed,850,68,3,92.0,True,
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,8,170 Second Ave.,Enclosed,146,62,3,57.5,False,
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T18:45:02Z,2026-07-29T14:45:02-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,3333,210 Gloucester St.,Enclosed,213,38,2,82.2,True,
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,4,70 Clarence St.,Enclosed,289,190,4,34.3,True,
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,5,141 Clarence St.,Enclosed,461,53,1,88.5,True,
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,6,110 Laurier Ave.,Enclosed,850,90,3,89.4,True,
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,8,170 Second Ave.,Enclosed,146,64,5,56.2,False,
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T19:00:18Z,2026-07-29T15:00:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,3333,210 Gloucester St.,Enclosed,213,56,3,73.7,True,
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,4,70 Clarence St.,Enclosed,289,189,4,34.6,True,
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,5,141 Clarence St.,Enclosed,461,70,1,84.8,True,
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,6,110 Laurier Ave.,Enclosed,850,123,3,85.5,True,
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,8,170 Second Ave.,Enclosed,146,68,6,53.4,False,
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T19:15:02Z,2026-07-29T15:15:02-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,3333,210 Gloucester St.,Enclosed,213,61,3,71.4,True,
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,4,70 Clarence St.,Enclosed,289,194,4,32.9,True,
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,5,141 Clarence St.,Enclosed,461,94,2,79.6,True,
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,6,110 Laurier Ave.,Enclosed,850,149,3,82.5,True,
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,8,170 Second Ave.,Enclosed,146,70,6,52.1,False,
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T19:30:19Z,2026-07-29T15:30:19-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,3333,210 Gloucester St.,Enclosed,213,68,3,68.1,True,
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,4,70 Clarence St.,Enclosed,289,199,5,31.1,True,
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,5,141 Clarence St.,Enclosed,461,112,2,75.7,True,
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,6,110 Laurier Ave.,Enclosed,850,176,3,79.3,True,
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,8,170 Second Ave.,Enclosed,146,70,6,52.1,False,
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T19:45:18Z,2026-07-29T15:45:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,3333,210 Gloucester St.,Enclosed,213,79,4,62.9,True,
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,4,70 Clarence St.,Enclosed,289,208,5,28.0,True,
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,5,141 Clarence St.,Enclosed,461,126,2,72.7,True,
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,6,110 Laurier Ave.,Enclosed,850,217,4,74.5,True,
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,8,170 Second Ave.,Enclosed,146,70,6,52.1,False,
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T20:00:23Z,2026-07-29T16:00:23-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,3333,210 Gloucester St.,Enclosed,213,86,4,59.6,True,
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,4,70 Clarence St.,Enclosed,289,221,5,23.5,True,
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,5,141 Clarence St.,Enclosed,461,153,2,66.8,True,
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,6,110 Laurier Ave.,Enclosed,850,243,4,71.4,True,
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,8,170 Second Ave.,Enclosed,146,73,6,50.0,False,
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T20:15:19Z,2026-07-29T16:15:19-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,3333,210 Gloucester St.,Enclosed,213,90,4,57.7,True,
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,4,70 Clarence St.,Enclosed,289,232,5,19.7,True,
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,5,141 Clarence St.,Enclosed,461,172,2,62.7,True,
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,6,110 Laurier Ave.,Enclosed,850,269,4,68.4,True,
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,8,170 Second Ave.,Enclosed,146,73,6,50.0,False,
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T20:30:22Z,2026-07-29T16:30:22-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,3333,210 Gloucester St.,Enclosed,213,93,5,56.3,True,
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,4,70 Clarence St.,Enclosed,289,230,5,20.4,True,
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,5,141 Clarence St.,Enclosed,461,179,3,61.2,True,
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,6,110 Laurier Ave.,Enclosed,850,298,4,64.9,True,
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,8,170 Second Ave.,Enclosed,146,75,6,48.6,False,
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T20:45:19Z,2026-07-29T16:45:19-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,3333,210 Gloucester St.,Enclosed,213,96,5,54.9,True,
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,4,70 Clarence St.,Enclosed,289,227,4,21.5,True,
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,5,141 Clarence St.,Enclosed,461,187,3,59.4,True,
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,6,110 Laurier Ave.,Enclosed,850,332,4,60.9,True,
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,8,170 Second Ave.,Enclosed,146,72,5,50.7,False,
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T21:00:18Z,2026-07-29T17:00:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,3333,210 Gloucester St.,Enclosed,213,99,5,53.5,True,
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,4,70 Clarence St.,Enclosed,289,227,3,21.5,True,
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,5,141 Clarence St.,Enclosed,461,200,4,56.6,True,
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,6,110 Laurier Ave.,Enclosed,850,338,4,60.2,True,
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,8,170 Second Ave.,Enclosed,146,74,6,49.3,False,
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T21:15:19Z,2026-07-29T17:15:19-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,3333,210 Gloucester St.,Enclosed,213,100,6,53.1,True,
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,4,70 Clarence St.,Enclosed,289,221,3,23.5,True,
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,5,141 Clarence St.,Enclosed,461,210,5,54.4,True,
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,6,110 Laurier Ave.,Enclosed,850,338,4,60.2,True,
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,8,170 Second Ave.,Enclosed,146,74,5,49.3,False,
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T21:30:18Z,2026-07-29T17:30:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,3333,210 Gloucester St.,Enclosed,213,102,6,52.1,True,
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,4,70 Clarence St.,Enclosed,289,211,3,27.0,True,
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,5,141 Clarence St.,Enclosed,461,213,3,53.8,True,
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,6,110 Laurier Ave.,Enclosed,850,330,4,61.2,True,
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,8,170 Second Ave.,Enclosed,146,75,5,48.6,False,
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-29T21:45:18Z,2026-07-29T17:45:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-29T22:00:18Z,2026-07-29T18:00:18-0400,3333,210 Gloucester St.,Enclosed,213,102,6,52.1,True,
2026-07-29T22:00:18Z,2026-07-29T18:00:18-0400,4,70 Clarence St.,Enclosed,289,200,3,30.8,True,
2026-07-29T22:00:18Z,2026-07-29T18:00:18-0400,5,141 Clarence St.,Enclosed,461,213,3,53.8,True,
