timestamp_utc,timestamp_local,segment_id,current_speed_kmh,free_flow_speed_kmh,current_travel_time_s,free_flow_travel_time_s,confidence,road_closure,error
2026-07-27T11:00:01Z,2026-07-27T07:00:01-0400,bank_billings,33,52,119,75,1,False,
2026-07-27T11:00:01Z,2026-07-27T07:00:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T11:00:01Z,2026-07-27T07:00:01-0400,march_kanata,69,69,84,84,1,False,
2026-07-27T11:00:01Z,2026-07-27T07:00:01-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T11:00:01Z,2026-07-27T07:00:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,417_downtown,68,103,378,249,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,417_vanier,37,43,235,202,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,bank_billings,37,53,106,74,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,march_kanata,69,69,84,84,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T11:15:01Z,2026-07-27T07:15:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,417_pinecrest,32,41,84,66,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,417_downtown,66,103,389,249,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,417_vanier,32,43,271,202,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,queensway_bridge,26,35,234,174,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,bank_billings,37,52,106,75,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,march_kanata,69,69,84,84,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T11:30:01Z,2026-07-27T07:30:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,417_downtown,59,103,436,249,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,417_vanier,37,44,235,197,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,queensway_bridge,26,35,234,174,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,bank_billings,34,51,115,77,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,march_kanata,58,68,100,86,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T11:45:01Z,2026-07-27T07:45:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,417_downtown,58,104,443,247,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,417_vanier,33,43,263,202,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,bank_billings,25,53,157,74,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,march_kanata,58,69,100,84,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T12:00:01Z,2026-07-27T08:00:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,417_downtown,57,104,451,247,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,417_vanier,34,43,255,202,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,417_orleans,49,57,84,72,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,bank_billings,33,52,119,75,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,march_kanata,57,69,102,84,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T12:15:02Z,2026-07-27T08:15:02-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,417_downtown,57,103,451,249,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,417_vanier,42,42,207,207,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,queensway_bridge,25,34,244,179,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,bank_billings,25,52,157,75,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,march_kanata,58,69,100,84,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T12:30:02Z,2026-07-27T08:30:02-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,417_downtown,58,102,443,252,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,417_vanier,32,43,271,202,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,queensway_bridge,28,35,218,174,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,bank_billings,16,52,245,75,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,march_kanata,56,68,104,86,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,woodroffe_base,40,45,187,167,1,False,
2026-07-27T12:45:02Z,2026-07-27T08:45:02-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,417_downtown,69,103,373,249,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,417_vanier,32,43,271,202,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,bank_billings,12,54,327,72,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,march_kanata,57,68,102,86,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,woodroffe_base,40,45,187,167,1,False,
2026-07-27T13:00:01Z,2026-07-27T09:00:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,417_pinecrest,29,41,93,66,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,417_downtown,77,104,334,247,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,417_vanier,35,43,248,202,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,417_orleans,41,57,100,72,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,bank_billings,25,52,157,75,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,march_kanata,52,68,112,86,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T13:15:01Z,2026-07-27T09:15:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,417_downtown,84,103,306,249,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,417_vanier,35,43,248,202,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,416_barrhaven,37,48,229,176,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,queensway_bridge,28,34,218,179,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,bank_billings,33,51,119,77,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,march_kanata,56,68,104,86,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T13:30:01Z,2026-07-27T09:30:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,417_downtown,104,104,247,247,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,417_vanier,33,43,263,202,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,416_barrhaven,35,47,242,180,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,bank_billings,36,51,109,77,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,march_kanata,69,69,84,84,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T14:00:02Z,2026-07-27T10:00:02-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,417_downtown,104,104,247,247,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,417_vanier,42,42,207,207,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,416_barrhaven,38,47,223,180,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,bank_billings,38,52,103,75,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,march_kanata,69,69,84,84,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,woodroffe_base,38,45,197,167,1,False,
2026-07-27T15:00:01Z,2026-07-27T11:00:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,417_pinecrest,30,41,90,66,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,417_downtown,104,104,247,247,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,417_vanier,31,44,280,197,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,416_barrhaven,36,48,235,176,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,bank_billings,36,52,109,75,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,march_kanata,55,68,106,86,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,woodroffe_base,33,42,227,178,1,False,
2026-07-27T16:00:01Z,2026-07-27T12:00:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,417_downtown,104,104,247,247,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,417_vanier,29,43,299,202,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,416_barrhaven,34,48,249,176,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,bank_billings,40,52,98,75,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,march_kanata,54,69,108,84,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,woodroffe_base,33,42,227,178,1,False,
2026-07-27T17:00:01Z,2026-07-27T13:00:01-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,417_downtown,104,104,247,247,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,417_vanier,28,43,310,202,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,416_barrhaven,39,48,217,176,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,queensway_bridge,35,35,174,174,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,bank_billings,34,51,115,77,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,march_kanata,69,69,84,84,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T18:00:02Z,2026-07-27T14:00:02-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,417_downtown,69,103,373,249,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,417_vanier,32,44,271,197,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,416_barrhaven,36,48,235,176,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,queensway_bridge,25,34,244,179,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,bank_billings,35,51,112,77,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,march_kanata,55,68,106,86,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,woodroffe_base,30,41,250,183,1,False,
2026-07-27T19:00:02Z,2026-07-27T15:00:02-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,417_downtown,53,102,485,252,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,417_vanier,28,43,310,202,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,queensway_bridge,18,35,339,174,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,airport_pkwy,56,56,24,24,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,bank_billings,35,51,112,77,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,march_kanata,69,69,84,84,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,woodroffe_base,42,42,178,178,1,False,
2026-07-27T19:30:02Z,2026-07-27T15:30:02-0400,merivale_base,53,53,131,131,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,417_kanata,111,111,68,68,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,417_pinecrest,41,41,66,66,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,417_downtown,55,103,467,249,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,417_vanier,29,43,299,202,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,417_orleans,58,58,71,71,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,417_stlaurent,106,106,52,52,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,416_barrhaven,48,48,176,176,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,queensway_bridge,16,35,381,174,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,airport_pkwy,31,55,43,24,0.99,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,bronson_carling,44,44,338,338,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,bank_billings,30,51,131,77,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,innes_blair,105,105,32,32,1,False,
2026-07-27T19:45:02Z,2026-07-27T15:45:02-0400,march_kanata,56,68,104,86,1,False,
