timestamp_utc,timestamp_local,corridor_id,direction,travel_time_s,traffic_delay_s,distance_m,error
2026-07-07T22:30:39Z,2026-07-07T18:30:39-0400,barrhaven,to_downtown,1952,258,22509,
2026-07-07T22:30:39Z,2026-07-07T18:30:39-0400,barrhaven,from_downtown,1743,40,27565,
2026-07-07T22:30:39Z,2026-07-07T18:30:39-0400,gatineau,to_downtown,969,0,9439,
2026-07-07T22:30:39Z,2026-07-07T18:30:39-0400,gatineau,from_downtown,973,0,9462,
2026-07-07T22:30:39Z,2026-07-07T18:30:39-0400,riverside,to_downtown,1553,0,17546,
2026-07-07T22:30:39Z,2026-07-07T18:30:39-0400,riverside,from_downtown,1635,0,17322,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,kanata,to_downtown,1440,247,22983,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,kanata,from_downtown,1084,0,22526,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,orleans,to_downtown,1164,0,18013,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,orleans,from_downtown,1170,0,19244,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,barrhaven,to_downtown,1931,247,22509,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,barrhaven,from_downtown,1684,0,27565,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,gatineau,to_downtown,961,0,9439,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,gatineau,from_downtown,955,0,9462,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,riverside,to_downtown,1543,0,17546,
2026-07-07T22:34:51Z,2026-07-07T18:34:51-0400,riverside,from_downtown,1614,0,17322,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,kanata,to_downtown,1215,37,22983,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,kanata,from_downtown,1057,0,22526,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,orleans,to_downtown,1140,0,18013,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,orleans,from_downtown,1144,0,19244,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,barrhaven,to_downtown,1675,37,22509,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,barrhaven,from_downtown,1633,0,27565,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,gatineau,to_downtown,926,0,9439,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,gatineau,from_downtown,890,0,9462,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,riverside,to_downtown,1487,0,17546,
2026-07-07T23:00:02Z,2026-07-07T19:00:02-0400,riverside,from_downtown,1531,0,17322,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,kanata,to_downtown,1131,0,22983,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,kanata,from_downtown,1028,0,22526,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,orleans,to_downtown,1114,0,18013,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,orleans,from_downtown,1112,0,19244,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,barrhaven,to_downtown,1546,0,22509,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,barrhaven,from_downtown,1561,0,27565,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,gatineau,to_downtown,879,0,9439,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,gatineau,from_downtown,817,0,9462,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,riverside,to_downtown,1387,0,17546,
2026-07-08T00:00:01Z,2026-07-07T20:00:01-0400,riverside,from_downtown,1431,0,17322,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,kanata,to_downtown,1117,0,22983,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,kanata,from_downtown,1024,0,22526,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,orleans,to_downtown,1106,0,18013,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,orleans,from_downtown,1109,0,19244,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,barrhaven,to_downtown,1520,0,22509,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,barrhaven,from_downtown,1546,0,27565,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,gatineau,to_downtown,840,0,9421,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,gatineau,from_downtown,802,0,9462,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,riverside,to_downtown,1356,0,17546,
2026-07-08T01:00:02Z,2026-07-07T21:00:02-0400,riverside,from_downtown,1417,0,17231,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,kanata,to_downtown,1105,0,22983,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,kanata,from_downtown,1014,0,22526,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,orleans,to_downtown,1087,0,18013,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,orleans,from_downtown,1098,0,19244,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,barrhaven,to_downtown,1478,0,22509,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,barrhaven,from_downtown,1518,0,22825,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,gatineau,to_downtown,821,0,9421,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,gatineau,from_downtown,780,0,9462,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,riverside,to_downtown,1312,0,17546,
2026-07-08T02:00:01Z,2026-07-07T22:00:01-0400,riverside,from_downtown,1387,0,17231,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,kanata,to_downtown,1126,0,22983,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,kanata,from_downtown,1030,0,22526,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,orleans,to_downtown,1110,0,18013,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,orleans,from_downtown,1124,0,19244,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,barrhaven,to_downtown,1531,0,22509,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,barrhaven,from_downtown,1571,0,27565,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,gatineau,to_downtown,848,0,9421,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,gatineau,from_downtown,805,0,9462,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,riverside,to_downtown,1373,0,17546,
2026-07-08T03:00:01Z,2026-07-07T23:00:01-0400,riverside,from_downtown,1447,0,17231,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,kanata,to_downtown,1112,0,22983,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,kanata,from_downtown,1020,0,22526,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,orleans,to_downtown,1096,0,18013,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,orleans,from_downtown,1109,0,19244,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,barrhaven,to_downtown,1499,0,22509,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,barrhaven,from_downtown,1539,0,22825,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,gatineau,to_downtown,831,0,9421,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,gatineau,from_downtown,790,0,9462,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,riverside,to_downtown,1337,0,17546,
2026-07-08T04:00:02Z,2026-07-08T00:00:02-0400,riverside,from_downtown,1410,0,17231,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,kanata,to_downtown,1089,0,22983,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,kanata,from_downtown,1000,0,22526,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,orleans,to_downtown,1059,0,18013,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,orleans,from_downtown,1073,0,19244,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,barrhaven,to_downtown,1426,0,22509,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,barrhaven,from_downtown,1464,0,22825,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,gatineau,to_downtown,790,0,9421,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,gatineau,from_downtown,752,0,9462,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,riverside,to_downtown,1252,0,17546,
2026-07-08T05:00:02Z,2026-07-08T01:00:02-0400,riverside,from_downtown,1326,0,17231,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,kanata,to_downtown,1093,0,22983,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,kanata,from_downtown,987,0,22526,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,orleans,to_downtown,1039,0,18013,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,orleans,from_downtown,1052,0,19244,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,barrhaven,to_downtown,1391,0,22509,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,barrhaven,from_downtown,1434,0,22382,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,gatineau,to_downtown,817,0,8530,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,gatineau,from_downtown,737,0,9462,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,riverside,to_downtown,1204,0,17546,
2026-07-08T06:00:02Z,2026-07-08T02:00:02-0400,riverside,from_downtown,1278,0,17231,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,kanata,to_downtown,1084,0,22983,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,kanata,from_downtown,985,0,22526,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,orleans,to_downtown,1042,0,18013,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,orleans,from_downtown,1053,0,19244,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,barrhaven,to_downtown,1383,0,22509,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,barrhaven,from_downtown,1434,0,22382,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,gatineau,to_downtown,811,0,8530,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,gatineau,from_downtown,730,0,9462,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,riverside,to_downtown,1204,0,17546,
2026-07-08T07:00:01Z,2026-07-08T03:00:01-0400,riverside,from_downtown,1278,0,17231,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,kanata,to_downtown,1082,0,22983,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,kanata,from_downtown,992,0,22526,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,orleans,to_downtown,1049,0,18013,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,orleans,from_downtown,1063,0,19244,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,barrhaven,to_downtown,1405,0,22509,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,barrhaven,from_downtown,1457,0,22382,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,gatineau,to_downtown,823,0,8530,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,gatineau,from_downtown,739,0,9462,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,riverside,to_downtown,1228,0,17546,
2026-07-08T08:00:01Z,2026-07-08T04:00:01-0400,riverside,from_downtown,1301,0,17231,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,kanata,to_downtown,1080,0,22983,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,kanata,from_downtown,990,0,22526,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,orleans,to_downtown,1047,0,18013,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,orleans,from_downtown,1060,0,19244,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,barrhaven,to_downtown,1402,0,22509,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,barrhaven,from_downtown,1451,0,22382,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,gatineau,to_downtown,823,0,8530,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,gatineau,from_downtown,739,0,9462,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,riverside,to_downtown,1223,0,17546,
2026-07-08T09:00:02Z,2026-07-08T05:00:02-0400,riverside,from_downtown,1335,31,17231,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,kanata,to_downtown,1097,0,22983,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,kanata,from_downtown,995,0,22526,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,orleans,to_downtown,1074,0,18013,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,orleans,from_downtown,1065,0,19244,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,barrhaven,to_downtown,1444,0,22509,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,barrhaven,from_downtown,1465,0,22825,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,gatineau,to_downtown,876,0,8548,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,gatineau,from_downtown,755,0,9462,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,riverside,to_downtown,1267,0,17546,
2026-07-08T10:00:01Z,2026-07-08T06:00:01-0400,riverside,from_downtown,1354,0,17231,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,kanata,to_downtown,1515,254,22983,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,kanata,from_downtown,1010,0,22526,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,orleans,to_downtown,1107,0,18013,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,orleans,from_downtown,1083,0,19244,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,barrhaven,to_downtown,1621,0,22509,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,barrhaven,from_downtown,1536,0,22825,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,gatineau,to_downtown,936,0,8548,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,gatineau,from_downtown,791,0,9462,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,riverside,to_downtown,1370,0,17546,
2026-07-08T10:30:02Z,2026-07-08T06:30:02-0400,riverside,from_downtown,1415,0,17231,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,kanata,to_downtown,1926,0,25370,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,kanata,from_downtown,1019,0,22526,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,orleans,to_downtown,1234,0,17495,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,orleans,from_downtown,1093,0,19244,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,barrhaven,to_downtown,1969,271,22385,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,barrhaven,from_downtown,1579,0,22825,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,gatineau,to_downtown,973,0,8548,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,gatineau,from_downtown,812,0,9462,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,riverside,to_downtown,1446,0,17546,
2026-07-08T10:45:01Z,2026-07-08T06:45:01-0400,riverside,from_downtown,1449,0,17231,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,kanata,to_downtown,2011,0,25370,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,kanata,from_downtown,1030,0,22526,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,orleans,to_downtown,1436,149,17495,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,orleans,from_downtown,1106,0,19244,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,barrhaven,to_downtown,2152,0,22161,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,barrhaven,from_downtown,1619,0,29701,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,gatineau,to_downtown,1020,0,8548,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,gatineau,from_downtown,836,0,9462,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,riverside,to_downtown,1544,0,17546,
2026-07-08T11:00:01Z,2026-07-08T07:00:01-0400,riverside,from_downtown,1495,0,17231,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,kanata,to_downtown,2016,702,22983,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,kanata,from_downtown,1068,0,22526,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,orleans,to_downtown,1567,79,18658,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,orleans,from_downtown,1157,0,19244,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,barrhaven,to_downtown,2443,0,22162,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,barrhaven,from_downtown,1713,0,29478,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,gatineau,to_downtown,1038,0,9007,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,gatineau,from_downtown,904,0,9462,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,riverside,to_downtown,1897,97,17546,
2026-07-08T11:15:02Z,2026-07-08T07:15:02-0400,riverside,from_downtown,1661,32,17231,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,kanata,to_downtown,2205,117,24617,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,kanata,from_downtown,1090,0,22526,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,orleans,to_downtown,1751,222,18007,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,orleans,from_downtown,1174,0,19244,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,barrhaven,to_downtown,2539,0,21529,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,barrhaven,from_downtown,1742,0,29478,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,gatineau,to_downtown,1061,0,9007,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,gatineau,from_downtown,934,0,9462,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,riverside,to_downtown,2227,293,17546,
2026-07-08T11:30:02Z,2026-07-08T07:30:02-0400,riverside,from_downtown,1684,0,17231,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,kanata,to_downtown,2294,163,24617,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,kanata,from_downtown,1101,0,22526,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,orleans,to_downtown,1847,345,18102,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,orleans,from_downtown,1189,0,19244,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,barrhaven,to_downtown,2690,0,23241,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,barrhaven,from_downtown,1764,0,29478,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,gatineau,to_downtown,1085,0,9007,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,gatineau,from_downtown,960,0,9462,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,riverside,to_downtown,2235,237,17546,
2026-07-08T11:45:02Z,2026-07-08T07:45:02-0400,riverside,from_downtown,1721,0,17231,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,kanata,to_downtown,2297,1001,22983,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,kanata,from_downtown,1109,0,22526,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,orleans,to_downtown,1921,550,19613,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,orleans,from_downtown,1199,0,19244,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,barrhaven,to_downtown,2691,0,23478,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,barrhaven,from_downtown,1771,0,29478,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,gatineau,to_downtown,1091,0,9007,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,gatineau,from_downtown,974,0,9462,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,riverside,to_downtown,2121,104,17546,
2026-07-08T12:00:02Z,2026-07-08T08:00:02-0400,riverside,from_downtown,1735,0,17322,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,kanata,to_downtown,2090,65,24468,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,kanata,from_downtown,1082,0,22526,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,orleans,to_downtown,1653,233,19953,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,orleans,from_downtown,1169,0,19244,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,barrhaven,to_downtown,2397,0,20979,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,barrhaven,from_downtown,1719,0,29478,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,gatineau,to_downtown,1055,0,9007,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,gatineau,from_downtown,924,0,9462,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,riverside,to_downtown,1934,80,17546,
2026-07-08T12:15:01Z,2026-07-08T08:15:01-0400,riverside,from_downtown,1643,0,17322,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,kanata,to_downtown,1991,0,24468,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,kanata,from_downtown,1082,0,22526,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,orleans,to_downtown,1737,351,19953,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,orleans,from_downtown,1165,0,19244,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,barrhaven,to_downtown,2360,0,22161,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,barrhaven,from_downtown,1709,0,29701,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,gatineau,to_downtown,1118,0,8548,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,gatineau,from_downtown,913,0,9462,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,riverside,to_downtown,2036,153,19265,
2026-07-08T12:30:01Z,2026-07-08T08:30:01-0400,riverside,from_downtown,1619,0,17322,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,kanata,to_downtown,1928,14,24617,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,kanata,from_downtown,1087,0,22526,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,orleans,to_downtown,1873,638,19517,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,orleans,from_downtown,1161,0,19244,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,barrhaven,to_downtown,2257,0,20979,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,barrhaven,from_downtown,1714,0,26858,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,gatineau,to_downtown,1018,0,9007,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,gatineau,from_downtown,903,0,9462,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,riverside,to_downtown,1886,157,17546,
2026-07-08T12:45:02Z,2026-07-08T08:45:02-0400,riverside,from_downtown,1594,0,17322,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,kanata,to_downtown,1875,0,24617,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,kanata,from_downtown,1077,0,22526,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,orleans,to_downtown,1667,430,19613,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,orleans,from_downtown,1158,0,19244,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,barrhaven,to_downtown,2216,0,22161,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,barrhaven,from_downtown,1691,0,26858,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,gatineau,to_downtown,1066,0,8548,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,gatineau,from_downtown,894,0,9462,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,riverside,to_downtown,2036,340,18633,
2026-07-08T13:00:01Z,2026-07-08T09:00:01-0400,riverside,from_downtown,1571,0,17322,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,kanata,to_downtown,1753,475,25240,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,kanata,from_downtown,1083,0,22526,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,orleans,to_downtown,1532,300,19613,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,orleans,from_downtown,1171,0,19244,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,barrhaven,to_downtown,2220,0,22161,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,barrhaven,from_downtown,1713,0,26858,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,gatineau,to_downtown,1019,0,9439,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,gatineau,from_downtown,902,0,9462,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,riverside,to_downtown,1931,118,18880,
2026-07-08T13:15:02Z,2026-07-08T09:15:02-0400,riverside,from_downtown,1589,0,17322,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,kanata,to_downtown,1668,437,23242,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,kanata,from_downtown,1158,89,22526,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,orleans,to_downtown,1433,213,18013,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,orleans,from_downtown,1215,0,19261,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,barrhaven,to_downtown,2134,0,20979,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,barrhaven,from_downtown,1793,106,27565,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,gatineau,to_downtown,994,0,9439,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,gatineau,from_downtown,892,0,9462,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,riverside,to_downtown,1639,0,17546,
2026-07-08T13:30:02Z,2026-07-08T09:30:02-0400,riverside,from_downtown,1727,0,17440,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,kanata,to_downtown,1432,220,22983,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,kanata,from_downtown,1072,0,22526,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,orleans,to_downtown,1287,64,18109,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,orleans,from_downtown,1171,0,19244,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,barrhaven,to_downtown,1753,19,27073,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,barrhaven,from_downtown,1692,0,26858,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,gatineau,to_downtown,973,0,9439,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,gatineau,from_downtown,894,0,9219,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,riverside,to_downtown,1621,35,17546,
2026-07-08T14:00:02Z,2026-07-08T10:00:02-0400,riverside,from_downtown,1568,0,17322,
